CalcTime,EI_0.CalcPotential,EI_0.CalcCurrent,Correctedtime,Index
7.930122979978364,0.349639892578125,3.53302001953125e-05,1.7999999954554369,37
7.980122979852126,0.349609375,3.53302001953125e-05,1.849999995329199,38
8.030122979725888,0.349639892578125,3.53302001953125e-05,1.8999999952029611,39
8.08012297959965,0.34967041015625,3.53302001953125e-05,1.9499999950767233,40
8.130122979473413,0.34967041015625,3.53302001953125e-05,1.9999999949504854,41
8.180122979347175,0.349609375,3.53302001953125e-05,2.0499999948242476,42
8.230122979220937,0.349609375,3.53302001953125e-05,2.0999999946980097,43
8.280122979094699,0.34967041015625,3.53302001953125e-05,2.149999994571772,44
8.330122978968461,0.34967041015625,3.53302001953125e-05,2.199999994445534,45
8.380122978842223,0.349639892578125,3.53302001953125e-05,2.249999994319296,46
8.430122978715985,0.349609375,3.53302001953125e-05,2.2999999941930582,47
8.480122978589748,0.349639892578125,3.53302001953125e-05,2.3499999940668204,48
8.53012297846351,0.349639892578125,3.53302001953125e-05,2.3999999939405825,49
8.580122978337272,0.34967041015625,3.53302001953125e-05,2.4499999938143446,50
8.630122978211034,0.349639892578125,3.53302001953125e-05,2.4999999936881068,51
8.680122978084796,0.349700927734375,3.53302001953125e-05,2.549999993561869,52
8.730122977958558,0.349639892578125,3.53302001953125e-05,2.599999993435631,53
8.78012297783232,0.349639892578125,3.53302001953125e-05,2.649999993309393,54
8.830122977706083,0.349609375,3.53302001953125e-05,2.6999999931831553,55
8.880122977579845,0.349639892578125,3.53302001953125e-05,2.7499999930569174,56
8.930122977453607,0.349639892578125,3.53302001953125e-05,2.7999999929306796,57
8.980122977327369,0.349609375,3.53302001953125e-05,2.8499999928044417,58
9.030122977201131,0.349639892578125,3.53302001953125e-05,2.899999992678204,59
9.080122977074893,0.34967041015625,3.53302001953125e-05,2.949999992551966,60
9.130122976948655,0.34967041015625,3.53302001953125e-05,2.999999992425728,61
9.180122976822418,0.349639892578125,3.53302001953125e-05,3.0499999922994903,62
9.23012297669618,0.349639892578125,3.53302001953125e-05,3.0999999921732524,63
9.280122976569942,0.34967041015625,3.53302001953125e-05,3.1499999920470145,64
9.330122976443704,0.34967041015625,3.53302001953125e-05,3.1999999919207767,65
9.380122976317466,0.349639892578125,3.53302001953125e-05,3.249999991794539,66
9.430122976191228,0.349639892578125,3.53302001953125e-05,3.299999991668301,67
9.48012297606499,0.349639892578125,3.53302001953125e-05,3.349999991542063,68
9.530122975938752,0.34967041015625,3.53302001953125e-05,3.399999991415825,69
9.580122975812515,0.349639892578125,3.53302001953125e-05,3.4499999912895873,70
9.630122975686277,0.34967041015625,3.53302001953125e-05,3.4999999911633495,71
9.680122975560039,0.349578857421875,3.53302001953125e-05,3.5499999910371116,72
9.730122975433801,0.349609375,3.53302001953125e-05,3.5999999909108737,73
9.780122975307563,0.349639892578125,3.53302001953125e-05,3.649999990784636,74
9.830122975181325,0.349639892578125,3.53302001953125e-05,3.699999990658398,75
9.880122975055087,0.349700927734375,3.53302001953125e-05,3.74999999053216,76
9.93012297492885,0.349639892578125,3.53302001953125e-05,3.7999999904059223,77
9.980122974802612,0.349700927734375,3.53302001953125e-05,3.8499999902796844,78
10.030122974676374,0.34967041015625,3.53302001953125e-05,3.8999999901534466,79
10.080122974550136,0.349609375,3.53302001953125e-05,3.9499999900272087,80
10.130122974423898,0.34967041015625,3.53302001953125e-05,3.999999989900971,81
10.18012297429766,0.34967041015625,3.53302001953125e-05,4.049999989774733,82
10.230122974171422,0.349609375,3.53302001953125e-05,4.099999989648495,83
10.280122974045184,0.349639892578125,3.53302001953125e-05,4.149999989522257,84
