SetpointApplied,CalcTime,EI_0.CalcCurrent,ScanNumber,EI_0.CalcPotential,Index
0.00244140625,5.841890985250643,1.6043090820312498e-08,1,0.0025726318359375056,1
0.0048828125,5.846773985238315,9.271240234375005e-10,1,0.0050109863281249944,2
0.00732421875,5.851656985225986,-2.1200561523437498e-08,1,0.007458496093750003,3
0.009765625,5.856539985213658,9.503173828125e-09,1,0.009875488281249997,4
0.01220703125,5.8614229852013295,1.67755126953125e-08,1,0.012347412109374997,5
0.0146484375,5.866305985189001,-1.507568359375e-08,1,0.014782714843750003,6
0.01708984375,5.871188985176673,-2.7099609374999997e-09,1,0.017205810546875006,7
0.01953125,5.876071985164344,1.8939208984375e-08,1,0.019631958007812506,8
0.02197265625,5.880954985152016,-3.1890869140624998e-09,1,0.0220794677734375,9
0.0244140625,5.885837985139688,-1.6195678710937498e-08,1,0.024554443359374997,10
0.02685546875,5.890720985127359,1.697998046875e-08,1,0.0269622802734375,11
0.029296875,5.895603985115031,6.6680908203125e-09,1,0.0294036865234375,12
0.03173828125,5.900486985102702,-1.6464233398437498e-08,1,0.0318634033203125,13
0.0341796875,5.905369985090374,2.8442382812499945e-10,1,0.034271240234375,14
0.03662109375,5.910252985078046,2.0086669921875e-08,1,0.0366943359375,15
0.0390625,5.915135985065717,-1.38153076171875e-08,1,0.039147949218750006,16
0.04150390625,5.920018985053389,-1.4166259765624999e-08,1,0.041583251953125004,17
0.0439453125,5.9249019850410605,1.4791870117187499e-08,1,0.04404296875,18
0.04638671875,5.929784985028732,1.8209838867187493e-09,1,0.0464630126953125,19
0.048828125,5.934667985016404,-2.04254150390625e-08,1,0.0489166259765625,20
0.05126953125,5.939550985004075,5.0811767578124994e-09,1,0.05120849609375,21
0.0537109375,5.944433984991747,1.6720581054687498e-08,1,0.053680419921875,22
0.05615234375,5.9493169849794185,-1.640625e-08,1,0.056182861328125,23
0.05859375,5.95419998496709,-4.501342773437499e-09,1,0.05853271484375,24
0.06103515625,5.959082984954762,1.695556640625e-08,1,0.06097412109375,25
0.0634765625,5.963965984942433,-1.4813232421875002e-09,1,0.063446044921875,26
0.06591796875,5.968848984930105,-1.79229736328125e-08,1,0.065887451171875,27
0.068359375,5.973731984917777,1.60736083984375e-08,1,0.068328857421875,28
0.07080078125,5.978614984905448,1.14837646484375e-08,1,0.070770263671875,29
0.0732421875,5.98349798489312,-1.6094970703125e-08,1,0.0732421875,30
0.07568359375,5.988380984880791,-1.0998535156250002e-09,1,0.075653076171875,31
0.078125,5.993263984868463,2.1630859375e-08,1,0.07794189453125,32
0.08056640625,5.998146984856135,-8.9202880859375e-09,1,0.080535888671875,33
0.0830078125,6.003029984843806,-1.62445068359375e-08,1,0.082916259765625,34
0.08544921875,6.007912984831478,1.4859008789062499e-08,1,0.085357666015625,35
0.087890625,6.0127959848191495,3.1158447265625e-09,1,0.087799072265625,36
0.09033203125,6.017678984806821,-1.839599609375e-08,1,0.090301513671875,37
0.0927734375,6.022561984794493,2.8533935546875e-09,1,0.092681884765625,38
0.09521484375,6.027444984782164,1.6918945312499998e-08,1,0.095184326171875,39
0.09765625,6.032327984769836,-1.75811767578125e-08,1,0.09765625,40
0.10009765625,6.0372109847575075,-7.153320312499999e-09,1,0.100067138671875,41
