SetpointApplied,CalcTime,EI_0.CalcCurrent,ScanNumber,EI_0.CalcPotential,Index
0.00244140625,5.992894984869395,1.08184814453125e-07,1,0.0010345458984375028,1
0.0048828125,5.997777984857066,2.50213623046875e-07,1,0.0025817871093749972,2
0.00732421875,6.002660984844738,6.21795654296875e-07,1,0.005825805664062503,3
0.009765625,6.0075439848324095,1.11175537109375e-06,1,0.010470581054687497,4
0.01220703125,6.012426984820081,1.5557861328125e-06,1,0.013943481445312503,5
0.0146484375,6.017309984807753,1.4996337890624999e-06,1,0.014270019531249997,6
0.01708984375,6.022192984795424,1.65557861328125e-06,1,0.016741943359374997,7
0.01953125,6.027075984783096,1.9842529296875e-06,1,0.019113159179687506,8
0.02197265625,6.0319589847707675,2.35321044921875e-06,1,0.022189331054687497,9
0.0244140625,6.036841984758439,2.45391845703125e-06,1,0.02541198730468751,10
0.02685546875,6.041724984746111,2.3626708984375e-06,1,0.0359344482421875,11
0.029296875,6.046607984733782,3.11492919921875e-06,1,0.027880859374999997,12
0.03173828125,6.051490984721454,3.570556640625e-06,1,0.031549072265625006,13
0.0341796875,6.056373984709126,3.612060546875e-06,1,0.0380828857421875,14
0.03662109375,6.061256984696797,4.0496826171875e-06,1,0.0392120361328125,15
0.0390625,6.066139984684469,3.7109375000000004e-06,1,0.042672729492187506,16
0.04150390625,6.07102298467214,4.163513183593751e-06,1,0.0458984375,17
0.0439453125,6.075905984659812,4.431152343750001e-06,1,0.045214843750000004,18
0.04638671875,6.080788984647484,4.7027587890625004e-06,1,0.046701049804687506,19
0.048828125,6.085671984635155,4.937744140625e-06,1,0.04847412109375,20
0.05126953125,6.090554984622827,5.215454101562501e-06,1,0.055023193359375,21
0.0537109375,6.0954379846104985,5.5572509765625e-06,1,0.053009033203125,22
0.05615234375,6.10032098459817,5.545043945312501e-06,1,0.061859130859375,23
0.05859375,6.105203984585842,5.9417724609375e-06,1,0.057586669921875,24
0.06103515625,6.110086984573513,6.130981445312501e-06,1,0.05670166015625,25
0.0634765625,6.114969984561185,6.18896484375e-06,1,0.064788818359375,26
0.06591796875,6.1198529845488565,6.762695312500001e-06,1,0.06390380859375,27
0.068359375,6.124735984536528,6.866455078125e-06,1,0.073822021484375,28
0.07080078125,6.1296189845242,7.174682617187501e-06,1,0.071319580078125,29
0.0732421875,6.134501984511871,7.321166992187501e-06,1,0.072845458984375,30
0.07568359375,6.139384984499543,7.720947265625e-06,1,0.074188232421875,31
0.078125,6.144267984487215,7.855224609375e-06,1,0.077117919921875,32
0.08056640625,6.149150984474886,7.971191406250001e-06,1,0.07696533203125,33
0.0830078125,6.154033984462558,8.355712890625001e-06,1,0.0791015625,34
0.08544921875,6.158916984450229,8.69140625e-06,1,0.081787109375,35
0.087890625,6.163799984437901,8.850097656250001e-06,1,0.087860107421875,36
0.09033203125,6.168682984425573,9.170532226562501e-06,1,0.0869140625,37
0.0927734375,6.173565984413244,9.3963623046875e-06,1,0.0927734375,38
0.09521484375,6.178448984400916,9.616088867187501e-06,1,0.0892333984375,39
0.09765625,6.183331984388587,9.753417968750002e-06,1,0.102142333984375,40
0.10009765625,6.188214984376259,1.007080078125e-05,1,0.096038818359375,41
0.1025390625,6.193097984363931,1.0479736328125001e-05,1,0.09893798828125,42
0.10498046875,6.197980984351602,1.0507202148437502e-05,1,0.097930908203125,43
0.107421875,6.202863984339274,1.0769653320312501e-05,1,0.107452392578125,44
0.10986328125,6.2077469843269455,1.1181640625e-05,1,0.120452880859375,45
0.1123046875,6.212629984314617,1.1230468750000002e-05,1,0.110382080078125,46
0.11474609375,6.217512984302289,1.15478515625e-05,1,0.113067626953125,47
